Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 5467,SAPTAGIRI EXPRESS,16:30,22:30,06h 00m,INR 280,44 Seats available,"4.0
34",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4310,Super Luxury (Non AC Seater 2+2 Push Back),17:00,22:45,05h 45m,INR 398,32 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 3871,VENNELA (A.C. SLEEPER),17:30,23:25,05h 55m,INR 675,22 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 9020,Express(Non AC Seater),17:30,23:55,06h 25m,INR 280,36 Seats available,"3.6
20",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 3873,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:30,00:30,07h 00m,INR 544,38 Seats available,"2.8
13",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4157,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:45,06h 15m,INR 398,31 Seats available,"3.4
19",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4119,INDRA(A.C. Seater),17:45,23:00,05h 15m,INR 506,26 Seats available,"3.6
46",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4020,Super Luxury (Non AC Seater 2+2 Push Back),18:15,23:50,05h 35m,INR 398,26 Seats available,"1.8
35",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 47211,Express(Non AC Seater),18:30,00:50,06h 20m,INR 280,32 Seats available,"3.3
31",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
NueGo,Electric A/C Seater (2+2),15:15,19:45,04h 30m,314,14 Seats available,"4.2
386",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
FRESHBUS,Electric A/C Seater (2+2),15:20,20:30,05h 10m,460,28 Seats available,"4.5
456",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
SVD Vedansh Travels,A/C Sleeper (2+1),15:20,21:00,05h 40m,INR 600,29 Seats available,"3.0
6",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),15:29,19:33,04h 04m,INR 400,9 Seats available,"4.2
302",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),15:59,20:43,04h 44m,INR 400,5 Seats available,"3.9
58",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4430,Super Luxury (Non AC Seater 2+2 Push Back),17:30,21:24,03h 54m,INR 313,32 Seats available,"3.0
82",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36005,Super Luxury (Non AC Seater 2+2 Push Back),18:30,22:04,03h 34m,INR 302,34 Seats available,"4.0
54",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4406,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:03,04h 03m,INR 302,5 Seats available,"3.7
31",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4418,Super Luxury (Non AC Seater 2+2 Push Back),22:00,01:34,03h 34m,INR 302,34 Seats available,"4.4
48",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4393,Super Luxury (Non AC Seater 2+2 Push Back),22:30,02:04,03h 34m,INR 334,20 Seats available,"4.4
102",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4379,Super Luxury (Non AC Seater 2+2 Push Back),23:00,02:34,03h 34m,INR 334,25 Seats available,"4.7
13",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4391,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:04,03h 34m,INR 334,27 Seats available,"4.2
117",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),01:00,05:00,04h 00m,569,15 Seats available,"3.8
11",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:30,03:30,04h 00m,INR 1100,2 Seats available,3.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),23:50,04:25,04h 35m,INR 4999,1 Seat available,4.2,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 3978,Super Luxury (Non AC Seater 2+2 Push Back),16:20,20:20,04h 00m,INR 344,33 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 27136,METRO LUXURY A/C,16:30,20:45,04h 15m,INR 467,24 Seats available,"4.1
94",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4466,Super Luxury (Non AC Seater 2+2 Push Back),16:45,21:00,04h 15m,INR 344,33 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3087,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:00,21:22,04h 22m,INR 298,35 Seats available,"2.5
12",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2745,Super Luxury (Non AC Seater 2+2 Push Back),17:00,20:50,03h 50m,INR 342,32 Seats available,"3.7
61",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2747,Super Luxury (Non AC Seater 2+2 Push Back),18:00,21:50,03h 50m,INR 312,33 Seats available,"4.0
61",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 27071,METRO LUXURY A/C,18:30,22:45,04h 15m,INR 467,28 Seats available,"3.6
61",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3067,Super Luxury (Non AC Seater 2+2 Push Back),18:45,22:50,04h 05m,INR 342,33 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3009,Super Luxury (Non AC Seater 2+2 Push Back),19:00,00:15,05h 15m,INR 342,31 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4511,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:01,04h 46m,INR 344,34 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:15,23:00,03h 45m,INR 528,34 Seats available,"3.1
31",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2807,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:40,00:50,05h 10m,INR 328,35 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3095,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,01:30,05h 30m,INR 328,35 Seats available,"2.8
8",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3430,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:45,00:45,04h 00m,INR 528,45 Seats available,"4.5
12",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2805,Super Luxury (Non AC Seater 2+2 Push Back),20:45,01:40,04h 55m,INR 342,33 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater (2+2),17:05,21:25,04h 20m,380,20 Seats available,"3.1
33",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:25,04h 20m,380,8 Seats available,"4.1
34",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),21:55,02:20,04h 25m,INR 600,31 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),23:20,03:45,04h 25m,342,19 Seats available,"4.2
30",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),23:20,03:05,03h 45m,495,25 Seats available,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 6424,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:30,05h 30m,INR 470,34 Seats available,"3.0
30",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 9981,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:30,06h 15m,INR 469,33 Seats available,"4.1
20",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6440,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:10,05h 40m,INR 470,34 Seats available,"4.1
34",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6411,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:15,05h 30m,INR 470,32 Seats available,"4.3
39",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 51256,Super Luxury (Non AC Seater 2+2 Push Back),22:00,03:55,05h 55m,INR 502,32 Seats available,"3.6
92",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),22:05,03:15,05h 10m,INR 650,17 Seats available,"4.0
58",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6435,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:40,05h 25m,INR 469,34 Seats available,"3.9
50",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6413,INDRA(A.C. Seater),22:30,03:05,04h 35m,INR 606,35 Seats available,"3.5
132",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6437,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04:00,05h 15m,INR 470,26 Seats available,"3.9
81",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 51274,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04:30,05h 15m,INR 502,32 Seats available,"4.1
91",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6465,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04:35,05h 20m,INR 470,33 Seats available,"3.4
94",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6067,STAR LINER(NON-AC SLEEPER 2+1),23:30,04:00,04h 30m,INR 649,16 Seats available,"4.0
87",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6035,INDRA(A.C. Seater),23:45,04:45,05h 00m,INR 606,50 Seats available,"4.2
106",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6103,Super Luxury (Non AC Seater 2+2 Push Back),23:50,04:55,05h 05m,INR 501,29 Seats available,"3.9
17",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
INDHU BUS,Non A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,INR 399,25 Seats available,"4.4
201",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,INR 500,15 Seats available,"4.0
251",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:40,06:25,06h 45m,INR 450,25 Seats available,"4.4
80",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 800,11 Seats available,"3.9
273",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,A/C Sleeper (2+1),23:30,05:25,05h 55m,INR 900,17 Seats available,"4.3
80",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6005,Super Luxury (Non AC Seater 2+2 Push Back),16:30,23:30,07h 00m,INR 439,28 Seats available,"3.4
37",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5779,Super Luxury (Non AC Seater 2+2 Push Back),17:15,23:50,06h 35m,INR 439,31 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5226,Super Luxury (Non AC Seater 2+2 Push Back),17:45,01:30,07h 45m,INR 439,31 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5296,Super Luxury (Non AC Seater 2+2 Push Back),18:00,02:00,08h 00m,INR 439,31 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 7745,Super Luxury (Non AC Seater 2+2 Push Back),18:20,02:30,08h 10m,INR 439,31 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 36009,Super Luxury (Non AC Seater 2+2 Push Back),18:30,01:45,07h 15m,INR 439,28 Seats available, ,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 90292,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:45,06h 45m,INR 439,33 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 4610,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:35,06h 35m,INR 439,31 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 48484,Super Luxury (Non AC Seater 2+2 Push Back),19:20,02:45,07h 25m,INR 439,29 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 46152,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:15,07h 15m,INR 388,31 Seats available,"2.5
4",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5273,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:55,06h 55m,INR 439,35 Seats available,"3.8
21",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50079,Super Luxury (Non AC Seater 2+2 Push Back),20:15,03:15,07h 00m,INR 439,34 Seats available,"3.5
36",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6558,Super Luxury (Non AC Seater 2+2 Push Back),20:50,03:00,06h 10m,INR 439,31 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 6017,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:00,07h 00m,INR 439,28 Seats available,"3.5
61",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50062,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:45,07h 00m,INR 439,24 Seats available,"3.7
78",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,INR 499,14 Seats available,"4.0
43",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,03:15,07h 51m,INR 650,30 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,03:25,07h 55m,INR 500,22 Seats available,"4.2
43",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,04:00,06h 45m,INR 500,32 Seats available,"4.5
184",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),19:30,02:59,07h 29m,INR 600,11 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,03:15,09h 15m,INR 677,8 Seats available,"3.8
21",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5870,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04:00,09h 30m,INR 522,10 Seats available,"3.6
35",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5070,Super Luxury (Non AC Seater 2+2 Push Back),18:45,03:15,08h 30m,INR 556,22 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5859,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:00,09h 00m,INR 522,17 Seats available,"3.5
15",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 48821,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:15,09h 15m,INR 522,10 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5054,Super Luxury (Non AC Seater 2+2 Push Back),19:15,05:00,09h 45m,INR 524,23 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5867,Super Luxury (Non AC Seater 2+2 Push Back),19:30,07:00,11h 30m,INR 569,9 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5181,Super Luxury (Non AC Seater 2+2 Push Back),19:40,04:40,09h 00m,INR 524,21 Seats available,"3.5
39",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5922,Super Luxury (Non AC Seater 2+2 Push Back),19:45,04:50,09h 05m,INR 522,7 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5916,Super Luxury (Non AC Seater 2+2 Push Back),19:50,05:00,09h 10m,INR 572,15 Seats available,"3.0
8",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5926,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:45,09h 30m,INR 522,8 Seats available,"3.8
69",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5876,Super Luxury (Non AC Seater 2+2 Push Back),20:30,05:30,09h 00m,INR 522,16 Seats available,"4.2
65",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5381,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07:00,10h 30m,INR 624,11 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5914,Super Luxury (Non AC Seater 2+2 Push Back),20:40,05:30,08h 50m,INR 522,17 Seats available,"3.7
48",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 5928,Super Luxury (Non AC Seater 2+2 Push Back),20:45,05:00,08h 15m,INR 522,7 Seats available,"3.6
56",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,06:15,08h 30m,INR 550,8 Seats available,"4.6
210",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,06:15,08h 35m,INR 700,4 Seats available,"4.3
283",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,05:45,08h 15m,INR 990,20 Seats available,"4.1
240",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
AdKMBT Travels,NON A/C Hi-Tech Push Back (2+2),20:55,05:30,08h 35m,475,16 Seats available,"3.5
87",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,05:45,08h 15m,INR 800,14 Seats available,"4.2
107",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 3466,Super Luxury (Non AC Seater 2+2 Push Back),16:30,01:05,08h 35m,INR 605,34 Seats available,"3.5
9",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45,02:15,09h 30m,INR 579,35 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 2972,Super Luxury (Non AC Seater 2+2 Push Back),17:00,02:15,09h 15m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4381,Super Luxury (Non AC Seater 2+2 Push Back),17:15,01:40,08h 25m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,02:30,09h 00m,INR 579,35 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3135,Super Luxury (Non AC Seater 2+2 Push Back),17:45,02:30,08h 45m,INR 574,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3071,Super Luxury (Non AC Seater 2+2 Push Back),18:00,03:15,09h 15m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4411,Super Luxury (Non AC Seater 2+2 Push Back),18:15,02:30,08h 15m,INR 605,33 Seats available,"1.6
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 2925,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03:20,08h 50m,INR 574,33 Seats available,"4.0
7",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3137,Super Luxury (Non AC Seater 2+2 Push Back),18:45,03:50,09h 05m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,01:25,06h 40m,INR 929,45 Seats available,"4.2
41",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3774,Super Luxury (Non AC Seater 2+2 Push Back),19:15,03:35,08h 20m,INR 605,33 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3637,Super Luxury (Non AC Seater 2+2 Push Back),19:30,03:36,08h 06m,INR 605,33 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4348,INDRA(A.C. Seater),19:45,04:10,08h 25m,INR 732,33 Seats available,"3.6
31",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3017,INDRA(A.C. Seater),20:00,03:45,07h 45m,INR 694,35 Seats available,"3.7
9",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Zingbus Plus,A/C Sleeper (2+1),23:45,06:20,06h 35m,770,16 Seats available,"4.8
125",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),23:30,06:55,07h 25m,INR 574,22 Seats available,"4.6
288",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Yolo Bus,A/C Sleeper (2+1),22:20,06:33,08h 13m,INR 500,25 Seats available,"4.6
174",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),22:30,05:55,07h 25m,INR 574,28 Seats available,"4.4
397",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:51,07:00,08h 09m,INR 500,21 Seats available,"4.4
342",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3454,INDRA(A.C. Seater),17:45,22:15,04h 30m,INR 318,35 Seats available,"3.0
20",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2755,Super Luxury (Non AC Seater 2+2 Push Back),18:30,22:30,04h 00m,INR 260,26 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3419,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:30,04h 30m,INR 263,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9371,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:00,22:00,03h 00m,INR 401,40 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
